trip_id,start_time,end_time,headway_secs,exact_times
B_0510145000_1,5:00:00,19:00:00,1560,0.0
B_0510145000_0,5:00:00,19:00:00,1560,0.0
B_055144C000_1,19:00:00,22:00:00,1740,0.0
B_055144C000_0,19:00:00,22:00:00,1740,0.0
B_055144C000_1,5:00:00,19:00:00,1560,0.0
B_055144C000_0,5:00:00,19:00:00,1560,0.0
B_051144C000_1,19:00:00,22:50:00,1440,0.0
B_051144C000_0,19:00:00,22:50:00,1440,0.0
B_051144C000_1,3:40:00,19:00:00,1260,0.0
B_051144C000_0,3:40:00,19:00:00,1260,0.0
B_0550144000_1,18:30:00,22:00:00,3600,0.0
B_0550144000_0,18:30:00,22:00:00,3600,0.0
B_0550144000_1,4:40:00,18:30:00,2820,0.0
B_0550144000_0,4:40:00,18:30:00,2820,0.0
B_0510144000_1,19:00:00,24:05:00,3780,0.0
B_0510144000_0,19:00:00,24:05:00,3780,0.0
B_0510144000_1,4:30:00,19:00:00,2820,0.0
B_0510144000_0,4:30:00,19:00:00,2820,0.0
B_0550143000_1,19:00:00,23:00:00,2400,0.0
B_0550143000_0,19:00:00,23:00:00,2400,0.0
B_0550143000_1,5:00:00,19:00:00,2340,0.0
B_0550143000_0,5:00:00,19:00:00,2340,0.0
B_0510143000_1,19:00:00,24:30:00,2100,0.0
B_0510143000_0,19:00:00,24:30:00,2100,0.0
B_0510143000_1,4:20:00,19:00:00,2040,0.0
B_0510143000_0,4:20:00,19:00:00,2040,0.0
B_0550142000_1,19:00:00,23:00:00,1080,0.0
B_0550142000_0,19:00:00,23:00:00,1080,0.0
B_0550142000_1,5:00:00,19:00:00,900,0.0
B_0550142000_0,5:00:00,19:00:00,900,0.0
B_0510142000_1,19:00:00,23:15:00,780,0.0
B_0510142000_0,19:00:00,23:15:00,780,0.0
B_0510142000_1,4:15:00,19:00:00,600,0.0
B_0510142000_0,4:15:00,19:00:00,600,0.0
B_0550141000_1,7:00:00,22:40:00,5400,0.0
B_0550141000_0,7:00:00,22:40:00,5400,0.0
B_0510141000_1,7:00:00,22:40:00,5100,0.0
B_0510141000_0,7:00:00,22:40:00,5100,0.0
B_055134D000_1,19:00:00,24:00:00,4860,0.0
B_055134D000_0,19:00:00,24:00:00,4860,0.0
B_055134D000_1,5:00:00,19:00:00,4620,0.0
B_055134D000_0,5:00:00,19:00:00,4620,0.0
B_051134D000_1,19:00:00,24:50:00,4560,0.0
B_051134D000_0,19:00:00,24:50:00,4560,0.0
B_051134D000_1,4:20:00,19:00:00,4320,0.0
B_051134D000_0,4:20:00,19:00:00,4320,0.0
B_055134C000_1,19:00:00,24:00:00,6600,0.0
B_055134C000_0,19:00:00,24:00:00,6600,0.0
B_055134C000_1,5:00:00,19:00:00,3180,0.0
B_055134C000_0,5:00:00,19:00:00,3180,0.0
B_051134C000_1,18:30:00,20:30:00,6300,0.0
B_051134C000_0,18:30:00,20:30:00,6300,0.0
B_051134C000_1,4:55:00,18:30:00,2880,0.0
B_051134C000_0,4:55:00,18:30:00,2880,0.0
B_055134B000_1,19:00:00,24:00:00,4440,0.0
B_055134B000_0,19:00:00,24:00:00,4440,0.0
B_055134B000_1,5:20:00,19:00:00,2880,0.0
B_055134B000_0,5:20:00,19:00:00,2880,0.0
B_051134B000_1,19:00:00,21:40:00,4140,0.0
B_051134B000_0,19:00:00,21:40:00,4140,0.0
B_051134B000_1,5:20:00,19:00:00,2580,0.0
B_051134B000_0,5:20:00,19:00:00,2580,0.0
B_0550134000_1,19:00:00,25:00:00,4500,0.0
B_0550134000_0,19:00:00,25:00:00,4500,0.0
B_0550134000_1,4:30:00,19:00:00,2220,0.0
B_0550134000_0,4:30:00,19:00:00,2220,0.0
B_0510134000_1,18:00:00,20:30:00,4200,0.0
B_0510134000_0,18:00:00,20:30:00,4200,0.0
B_0510134000_1,4:30:00,18:00:00,1920,0.0
B_0510134000_0,4:30:00,18:00:00,1920,0.0
B_0530131000_1,19:00:00,23:40:00,900,0.0
B_0530131000_0,19:00:00,23:40:00,900,0.0
B_0530131000_1,4:40:00,19:00:00,840,0.0
B_0530131000_0,4:40:00,19:00:00,840,0.0
B_0520131000_1,19:00:00,23:40:00,600,0.0
B_0520131000_0,19:00:00,23:40:00,600,0.0
B_0520131000_1,4:40:00,19:00:00,540,0.0
B_0520131000_0,4:40:00,19:00:00,540,0.0
B_0510131000_1,19:00:00,24:35:00,300,0.0
B_0510131000_0,19:00:00,24:35:00,300,0.0
B_0510131000_1,4:15:00,19:00:00,240,0.0
B_0510131000_0,4:15:00,19:00:00,240,0.0
B_053013A000_1,19:00:00,25:00:00,960,0.0
B_053013A000_0,19:00:00,25:00:00,960,0.0
B_053013A000_1,4:40:00,19:00:00,900,0.0
B_053013A000_0,4:40:00,19:00:00,900,0.0
B_052013A000_1,19:00:00,25:00:00,660,0.0
B_052013A000_0,19:00:00,25:00:00,660,0.0
B_052013A000_1,4:40:00,19:00:00,600,0.0
B_052013A000_0,4:40:00,19:00:00,600,0.0
B_051013A000_1,19:00:00,24:40:00,360,0.0
B_051013A000_0,19:00:00,24:40:00,360,0.0
B_051013A000_1,4:20:00,19:00:00,300,0.0
B_051013A000_0,4:20:00,19:00:00,300,0.0
B_0550125000_1,19:00:00,24:00:00,3480,0.0
B_0550125000_0,19:00:00,24:00:00,3480,0.0
B_0510125000_1,19:00:00,24:30:00,3180,0.0
B_0510125000_0,19:00:00,24:30:00,3180,0.0
B_0550125000_1,4:55:00,19:00:00,2340,0.0
B_0550125000_0,4:55:00,19:00:00,2340,0.0
B_0510125000_1,4:55:00,19:00:00,2040,0.0
B_0510125000_0,4:55:00,19:00:00,2040,0.0
B_053124A000_1,18:00:00,20:45:00,2040,0.0
B_053124A000_0,18:00:00,20:45:00,2040,0.0
B_053124A000_1,6:00:00,18:00:00,1980,0.0
B_053124A000_0,6:00:00,18:00:00,1980,0.0
B_052124A000_1,18:00:00,20:45:00,1740,0.0
B_052124A000_0,18:00:00,20:45:00,1740,0.0
B_052124A000_1,6:00:00,18:00:00,1680,0.0
B_052124A000_0,6:00:00,18:00:00,1680,0.0
B_051124A000_1,19:00:00,24:50:00,1440,0.0
B_051124A000_0,19:00:00,24:50:00,1440,0.0
B_051124A000_1,4:50:00,19:00:00,1380,0.0
B_051124A000_0,4:50:00,19:00:00,1380,0.0
B_0530124000_1,18:30:00,21:00:00,1560,0.0
B_0530124000_0,18:30:00,21:00:00,1560,0.0
B_0530124000_1,5:45:00,18:30:00,1380,0.0
B_0530124000_0,5:45:00,18:30:00,1380,0.0
B_0520124000_1,18:30:00,21:00:00,1260,0.0
B_0520124000_0,18:30:00,21:00:00,1260,0.0
B_0520124000_1,5:45:00,18:30:00,1080,0.0
B_0520124000_0,5:45:00,18:30:00,1080,0.0
B_0510124000_1,19:00:00,24:45:00,960,0.0
B_0510124000_0,19:00:00,24:45:00,960,0.0
B_0510124000_1,4:35:00,19:00:00,780,0.0
B_0510124000_0,4:35:00,19:00:00,780,0.0
B_055123A000_1,19:00:00,24:00:00,7200,0.0
B_055123A000_0,19:00:00,24:00:00,7200,0.0
B_055123A000_1,5:55:00,19:00:00,2580,0.0
B_055123A000_0,5:55:00,19:00:00,2580,0.0
B_051123A000_1,19:00:00,24:40:00,6840,0.0
B_051123A000_0,19:00:00,24:40:00,6840,0.0
B_051123A000_1,5:55:00,19:00:00,2280,0.0
B_051123A000_0,5:55:00,19:00:00,2280,0.0
B_0530120000_1,18:30:00,21:45:00,1260,0.0
B_0530120000_0,18:30:00,21:45:00,1260,0.0
B_0530120000_1,5:15:00,18:30:00,1140,0.0
B_0530120000_0,5:15:00,18:30:00,1140,0.0
B_0520120000_1,18:30:00,21:45:00,960,0.0
B_0520120000_0,18:30:00,21:45:00,960,0.0
B_0520120000_1,5:15:00,18:30:00,840,0.0
B_0520120000_0,5:15:00,18:30:00,840,0.0
B_0510120000_1,19:00:00,24:15:00,660,0.0
B_0510120000_0,19:00:00,24:15:00,660,0.0
B_0510120000_1,4:35:00,19:00:00,540,0.0
B_0510120000_0,4:35:00,19:00:00,540,0.0
B_0550012000_1,19:00:00,21:30:00,5640,0.0
B_0550012000_0,19:00:00,21:30:00,5640,0.0
B_0510012000_1,19:00:00,21:30:00,5340,0.0
B_0510012000_0,19:00:00,21:30:00,5340,0.0
B_0550012000_1,5:40:00,19:00:00,3420,0.0
B_0550012000_0,5:40:00,19:00:00,3420,0.0
B_0510012000_1,5:10:00,19:00:00,3120,0.0
B_0510012000_0,5:10:00,19:00:00,3120,0.0
B_053119B000_1,5:45:00,20:45:00,1740,0.0
B_053119B000_0,5:45:00,20:45:00,1740,0.0
B_052119B000_1,5:45:00,20:45:00,1440,0.0
B_052119B000_0,5:45:00,20:45:00,1440,0.0
B_051119B000_1,4:45:00,23:40:00,1140,0.0
B_051119B000_0,4:45:00,23:40:00,1140,0.0
B_0550119000_1,18:30:00,20:00:00,3240,0.0
B_0550119000_0,18:30:00,20:00:00,3240,0.0
B_0550119000_1,5:30:00,18:30:00,1680,0.0
B_0550119000_0,5:30:00,18:30:00,1680,0.0
B_0510119000_1,18:30:00,21:10:00,2940,0.0
B_0510119000_0,18:30:00,21:10:00,2940,0.0
B_0510119000_1,5:30:00,18:30:00,1380,0.0
B_0510119000_0,5:30:00,18:30:00,1380,0.0
B_0550118000_1,18:30:00,20:45:00,4020,0.0
B_0550118000_0,18:30:00,20:45:00,4020,0.0
B_0550118000_1,5:45:00,18:30:00,2580,0.0
B_0550118000_0,5:45:00,18:30:00,2580,0.0
B_0510118000_1,19:00:00,23:40:00,3720,0.0
B_0510118000_0,19:00:00,23:40:00,3720,0.0
B_0510118000_1,4:45:00,19:00:00,2280,0.0
B_0510118000_0,4:45:00,19:00:00,2280,0.0
B_0530116000_1,19:00:00,21:00:00,3180,0.0
B_0530116000_0,19:00:00,21:00:00,3180,0.0
B_0530116000_1,5:30:00,19:00:00,2460,0.0
B_0530116000_0,5:30:00,19:00:00,2460,0.0
B_0520116000_1,18:00:00,21:00:00,2880,0.0
B_0520116000_0,18:00:00,21:00:00,2880,0.0
B_0520116000_1,5:30:00,18:00:00,2160,0.0
B_0520116000_0,5:30:00,18:00:00,2160,0.0
B_0510116000_1,19:00:00,23:55:00,2580,0.0
B_0510116000_0,19:00:00,23:55:00,2580,0.0
B_0510116000_1,4:35:00,19:00:00,1860,0.0
B_0510116000_0,4:35:00,19:00:00,1860,0.0
B_053115A000_1,19:00:00,22:10:00,2520,0.0
B_053115A000_0,19:00:00,22:10:00,2520,0.0
B_053115A000_1,5:40:00,19:00:00,2340,0.0
B_053115A000_0,5:40:00,19:00:00,2340,0.0
B_052115A000_1,19:00:00,22:10:00,2220,0.0
B_052115A000_0,19:00:00,22:10:00,2220,0.0
B_052115A000_1,5:40:00,19:00:00,2040,0.0
B_052115A000_0,5:40:00,19:00:00,2040,0.0
B_051115A000_1,19:00:00,22:10:00,1920,0.0
B_051115A000_0,19:00:00,22:10:00,1920,0.0
B_051115A000_1,5:40:00,19:00:00,1740,0.0
B_051115A000_0,5:40:00,19:00:00,1740,0.0
B_055113B000_1,19:00:00,22:00:00,1260,0.0
B_055113B000_0,19:00:00,22:00:00,1260,0.0
B_055113B000_1,5:00:00,19:00:00,1080,0.0
B_055113B000_0,5:00:00,19:00:00,1080,0.0
B_051113B000_1,19:00:00,22:30:00,960,0.0
B_051113B000_0,19:00:00,22:30:00,960,0.0
B_051113B000_1,4:45:00,19:00:00,780,0.0
B_051113B000_0,4:45:00,19:00:00,780,0.0
B_0550112000_1,18:30:00,20:00:00,2880,0.0
B_0550112000_0,18:30:00,20:00:00,2880,0.0
B_0510112000_1,18:30:00,21:40:00,2580,0.0
B_0510112000_0,18:30:00,21:40:00,2580,0.0
B_0550112000_1,5:30:00,18:30:00,2280,0.0
B_0550112000_0,5:30:00,18:30:00,2280,0.0
B_0510112000_1,5:30:00,18:30:00,1980,0.0
B_0510112000_0,5:30:00,18:30:00,1980,0.0
B_055110C000_1,19:00:00,21:45:00,4500,0.0
B_055110C000_0,19:00:00,21:45:00,4500,0.0
B_055110C000_1,5:30:00,19:00:00,2280,0.0
B_055110C000_0,5:30:00,19:00:00,2280,0.0
B_051110C000_1,19:00:00,22:30:00,4200,0.0
B_051110C000_0,19:00:00,22:30:00,4200,0.0
B_051110C000_1,5:00:00,19:00:00,1980,0.0
B_051110C000_0,5:00:00,19:00:00,1980,0.0
B_055110B000_1,19:00:00,21:45:00,4500,0.0
B_055110B000_0,19:00:00,21:45:00,4500,0.0
B_055110B000_1,5:30:00,19:00:00,4200,0.0
B_055110B000_0,5:30:00,19:00:00,4200,0.0
B_051110B000_1,19:00:00,22:30:00,3900,0.0
B_051110B000_0,19:00:00,22:30:00,3900,0.0
B_051110B000_1,5:00:00,19:00:00,3900,0.0
B_051110B000_0,5:00:00,19:00:00,3900,0.0
B_0550110000_1,19:00:00,21:45:00,3240,0.0
B_0550110000_0,19:00:00,21:45:00,3240,0.0
B_0550110000_1,5:30:00,19:00:00,2100,0.0
B_0550110000_0,5:30:00,19:00:00,2100,0.0
B_0510110000_1,19:00:00,22:30:00,2940,0.0
B_0510110000_0,19:00:00,22:30:00,2940,0.0
B_0510110000_1,5:00:00,19:00:00,1800,0.0
B_0510110000_0,5:00:00,19:00:00,1800,0.0
B_05511AN000_1,19:00:00,22:50:00,4920,0.0
B_05511AN000_0,19:00:00,22:50:00,4920,0.0
B_05511AX000_1,6:10:00,19:00:00,3060,0.0
B_05511AX000_0,6:10:00,19:00:00,3060,0.0
B_05111AN000_1,19:00:00,22:50:00,4620,0.0
B_05111AN000_0,19:00:00,22:50:00,4620,0.0
B_05111AX000_1,5:40:00,19:00:00,2760,0.0
B_05111AX000_0,5:40:00,19:00:00,2760,0.0
B_0550108000_1,18:30:00,21:20:00,3360,0.0
B_0550108000_0,18:30:00,21:20:00,3360,0.0
B_0510108000_1,19:00:00,21:40:00,1860,0.0
B_0510108000_0,19:00:00,21:40:00,1860,0.0
B_0550108000_1,6:20:00,18:30:00,3060,0.0
B_0550108000_0,6:20:00,18:30:00,3060,0.0
B_0510108000_1,5:20:00,19:00:00,1560,0.0
B_0510108000_0,5:20:00,19:00:00,1560,0.0
B_0550104000_1,19:00:00,22:00:00,2580,0.0
B_0550104000_0,19:00:00,22:00:00,2580,0.0
B_0550104000_1,6:10:00,19:00:00,2280,0.0
B_0550104000_0,6:10:00,19:00:00,2280,0.0
B_0510104000_1,19:00:00,22:30:00,1620,0.0
B_0510104000_0,19:00:00,22:30:00,1620,0.0
B_0510104000_1,5:10:00,19:00:00,1320,0.0
B_0510104000_0,5:10:00,19:00:00,1320,0.0
B_0550103000_1,19:00:00,21:30:00,2040,0.0
B_0550103000_0,19:00:00,21:30:00,2040,0.0
B_0550103000_1,5:50:00,19:00:00,1740,0.0
B_0550103000_0,5:50:00,19:00:00,1740,0.0
B_0510103000_1,19:00:00,24:00:00,1860,0.0
B_0510103000_0,19:00:00,24:00:00,1860,0.0
B_0510103000_1,4:00:00,19:00:00,1560,0.0
B_0510103000_0,4:00:00,19:00:00,1560,0.0
B_0550102000_1,18:30:00,21:30:00,1500,0.0
B_0550102000_0,18:30:00,21:30:00,1500,0.0
B_0550102000_1,6:20:00,18:30:00,1200,0.0
B_0550102000_0,6:20:00,18:30:00,1200,0.0
B_0510102000_1,19:00:00,22:10:00,1140,0.0
B_0510102000_0,19:00:00,22:10:00,1140,0.0
B_0510102000_1,4:50:00,19:00:00,840,0.0
B_0510102000_0,4:50:00,19:00:00,840,0.0
B_055101D000_1,5:30:00,18:30:00,1800,0.0
B_055101D000_0,5:30:00,18:30:00,1800,0.0
B_051101D000_1,5:00:00,18:30:00,1920,0.0
B_051101D000_0,5:00:00,18:30:00,1920,0.0
B_055101B000_1,18:30:00,21:25:00,3900,0.0
B_055101B000_0,18:30:00,21:25:00,3900,0.0
B_055101B000_1,5:50:00,18:30:00,3600,0.0
B_055101B000_0,5:50:00,18:30:00,3600,0.0
B_051101B000_1,18:30:00,21:30:00,2100,0.0
B_051101B000_0,18:30:00,21:30:00,2100,0.0
B_051101B000_1,5:16:00,18:30:00,1800,0.0
B_051101B000_0,5:16:00,18:30:00,1800,0.0
B_055101A000_1,19:00:00,21:30:00,2520,0.0
B_055101A000_0,19:00:00,21:30:00,2520,0.0
B_055101A000_1,6:50:00,19:00:00,2220,0.0
B_055101A000_0,6:50:00,19:00:00,2220,0.0
B_051101A000_1,19:00:00,21:55:00,2340,0.0
B_051101A000_0,19:00:00,21:55:00,2340,0.0
B_051101A000_1,4:40:00,19:00:00,2040,0.0
B_051101A000_0,4:40:00,19:00:00,2040,0.0
B_0550101000_1,18:30:00,21:00:00,4320,0.0
B_0550101000_0,18:30:00,21:00:00,4320,0.0
B_0550101000_1,5:50:00,18:30:00,4020,0.0
B_0550101000_0,5:50:00,18:30:00,4020,0.0
B_0510101000_1,18:30:00,21:15:00,2160,0.0
B_0510101000_0,18:30:00,21:15:00,2160,0.0
B_0510101000_1,5:50:00,18:30:00,1860,0.0
B_0510101000_0,5:50:00,18:30:00,1860,0.0
B_0230L12000_1,7:00:00,24:00:00,180,0.0
B_0230L12000_0,7:00:00,24:00:00,180,0.0
B_0220L12000_1,6:00:00,24:00:00,150,0.0
B_0220L12000_0,6:00:00,24:00:00,150,0.0
B_0210L12000_1,5:00:00,24:00:00,120,0.0
B_0210L12000_0,5:00:00,24:00:00,120,0.0
B_02300L1000_1,7:00:00,24:00:00,240,0.0
B_02300L1000_0,7:00:00,24:00:00,240,0.0
B_02200L1000_1,6:00:00,24:00:00,240,0.0
B_02200L1000_0,6:00:00,24:00:00,240,0.0
B_02100L1000_1,5:00:00,24:00:00,240,0.0
B_02100L1000_0,5:00:00,24:00:00,240,0.0
B_051165AX000_1,4:50:00,19:00:00,360,0.0
B_051165AX000_0,4:50:00,19:00:00,360,0.0
B_055165AX000_1,5:10:00,19:00:00,660,0.0
B_055165AX000_0,5:10:00,19:00:00,660,0.0
B_05B34BE000_1,6:00:00,24:00:00,480,0.0
B_05B34BE000_0,6:00:00,24:00:00,480,0.0
B_05A34BE000_1,5:00:00,24:00:00,480,0.0
B_05A34BE000_0,5:00:00,24:00:00,480,0.0
B_05334BE000_1,6:00:00,23:00:00,600,0.0
B_05334BE000_0,6:00:00,23:00:00,600,0.0
B_03100L6002_0,4:30:00,23:18:00,300,0.0
B_03100L6002_1,4:47:00,23:02:00,300,0.0
